id,date,title,content,url
	
	



// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}
(서울=뉴스1) 황기선 기자 = 박은정 국민권익위원회 위원장이 12일 오후 서울 중구 대한상공회의소에서 열린 '공직자 이해충돌방지제도 입법화를 위한 토론회'에서 참석자들과 국민의례를 하고 있다. 2019.3.12/뉴스1juanito@news1.kr▶ [ 크립토허브 ]  [ 터닝포인트 2019 ] ▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]
	
	",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0003877646
385,2019.03.12. 오후 2:50,'공직자 이해충돌방지제도 입법화를 위한 방법은?',"
	
	



// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}
(서울=뉴스1) 황기선 기자 = 12일 오후 서울 중구 대한상공회의소에서 열린 '공직자 이해충돌방지제도 입법화를 위한 토론회'에서 참석자들이 토론을 경청하고 있다. 2019.3.12/뉴스1juanito@news1.kr▶ [ 크립토허브 ]  [ 터닝포인트 2019 ] ▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]
	
	",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0003877650
386,2019.03.12. 오후 2:51,발제하는 이유봉 연구위원,"
	
	



// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}
(서울=뉴스1) 황기선 기자 = 이유봉 한국법제연구원 연구위원이 12일 오후 서울 중구 대한상공회의소에서 열린 '공직자 이해충돌방지제도 입법화를 위한 토론회'에서 발제를 하고 있다. 2019.3.12/뉴스1juanito@news1.kr▶ [ 크립토허브 ]  [ 터닝포인트 2019 ] ▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]
	
	",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0003877653
387,2019.03.12. 오후 2:52,공직자 이해충돌방지제도 입법화를 위한 토론회,"
	
	



// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}
(서울=뉴스1) 황기선 기자 = 12일 오후 서울 중구 대한상공회의소에서 열린 '공직자 이해충돌방지제도 입법화를 위한 토론회'에서 토론자들이 의견을 나누고 있다. 2019.3.12/뉴스1juanito@news1.kr▶ [ 크립토허브 ]  [ 터닝포인트 2019 ] ▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]
	
	",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0003877660
388,2019.03.12. 오후 5:18,인사말 하는 박은정 국민권익위원장,"
	
	



// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}
박은정 국민권익위원장이 12일 오후 서울 중구 대한상공회의소에서 국민권익위원회, 청렴사회 민관협의회 공동 주최로 열린 '이해충돌방지제도 입법화를 위한 토론회'에서 인사말을 하고 있다. (국민권익위원회 제공) 2019.3.12/뉴스1photo@news1.kr▶ [ 크립토허브 ]  [ 터닝포인트 2019 ] ▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]
	
	",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0003878195
389,2019.03.13. 오전 10:00,"김관영 ""文정부 3년차에 민생 나락…청와대 개혁부터 시작""","
	
	



// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}
교섭단체 연설서 ""文정부, 前정부 적폐 지적일들 벌어져""""한국당, 연동형 비례제 개편 전향적 자세 촉구""김관영 바른미래당 원내대표가 6일 서울 여의도 국회에서 열린 본회의에 참석해 교섭단체 대표연설을 하고 있다. 2018.9.6/뉴스1 © News1 민경석 기자(서울=뉴스1) 정은지 기자 = 김관영 바른미래당 원내대표가 13일 ""문재인 정부 3년차에 민생이 나락으로 떨어지고 있다""며 비판 공세를 강화했다.김관영 원내대표는 이날 오전 국회 본회의장에서 열린 국회 교섭단체 연설에서 ""최근 최악의 미세먼지 사태를 겪으면서 문 대통령이 국민들께 약속한 미세먼지 공약이 허언이었음을, 정부가 얼마나 무책임하고 무능한지를 뼈저리게 느꼈다""고 말했다. 그는 국민소득 3만불 시대에도 역대 최악의 소득불평등 지표가 제시됐다며 ""현 정부의 소득주도정책은 빈부격차를 줄이겠다는 의지와 정반대로 오히려 부익부빈익빈을 가속화시키고 있다""고 밝혔다.김 원내대표는 ""촛불민심을 받들겠다던 문재인 정부는 이전 정부의 적폐라고 지적하고 비판했던 일들이 현 정부에서도 버젓이 벌어지고 있다""며 환경부 블랙리스트 의혹, 공공기관 낙하산 인사, 김경수 경남도지사의 1심 판결 이후 사법부 흔들기 등을 언급했다.그러면서 ""사회 각 분야에서 갈등은 해소되기는 커녕 더 심화되고 있다""며 ""해법은 요원하고 정부의 노력은 한심하기까지 하다""고 꼬집었다.그는 ""문재인 정부 3년차, 새로운 대한민국을 만들어 줄 것이라는 기대보다 무능한 정부에 대한 우려로 대한민국은 미세먼지만큼이나 뿌옇게 되어버린 것이 현실""이라고 지적했다.김 원내대표는 ""대한민국 정치개혁 첫번째는 내각과 여당을 꼭두각시로 만들고 있는 청와대를 개혁하는 일에서부터 출발해야 한다""며 이를 위해 Δ청와대 특별감찰반 기능 축소 Δ특별감찰관 조속 임명 Δ청와대 조직과 예산 대폭 축소 Δ야당과의 소통 노력 획기적 강화가 필요하다고 제시했다. 김 원내대표는 현 정부의 낙하산 인사가 이전 정부에 대해 민주당이 비판했던 것과 같은 '데칼코마니'라며 ""이 정부에 공정한 인사시스템이 있는지 의심스러울 정도""라고 밝혔다.그는 ""문 대통령께 촉구한다""며 ""그간 무차별 낙하산 인사에 대해 국민들께 사과하고 남은 임기 동안 바로잡으라""고 했다.또 김 원내대표는 특권 내려놓기 일환으로 국회의원의 이해충돌 방지 입법을 제안한다며 ""19대 국회 김영란법 제정 당시 반영하지 못한 이해충돌 방지 관련 부분을 20대 국회에서 개정해야 한다""고 말했다.특히 선거제와 관련해서는 ""비례성과 대표성을 가장 잘 반영할 단일안을 만들어 빠른 시간 내에 패스트트랙 절차를 진행할 것""이라며 ""연동형비례대표제 개편에 대한 자유한국당의 전향적 자세를 다시 한번 촉구한다""고 밝혔다. 이와 함께 김 원내대표는 경제개혁과 관련해 내년도 최저임금의 동결과 탄력근로제 도입 등 노동관계법력 개정을 위한 국회의 노력을 강조했다. 그러면서 ""이에 대한 대통령과 정부, 국회, 특히 노동계의 결단을 촉구한다""고 덧붙였다.또한 20대 국회에서 마무리 지어야 할 과제로 '사회적 갈등 해소를 위한 법률' 제정을 제안하기도 했다. 김 원내대표는 민색개혁 과제와 관련해 Δ미세먼지 대책 Δ저출산 Δ자살예방 정책 마련의 필요성을 주장했다. 이 가운데 미세먼지 대책과 관련, 반기문 전 유엔 사무총장이 범 사회적 기구 구성이 필요하는 바른미래당 손학규 대표의 제안을 청와대가 수용한 데 대해 ""여야 협치의 좋은 모습이라 생각한다""고 밝혔다.김 원내대표는 한반도 평화체제 구축에 대해 ""지향해야 할 과제이지만 절대 서둘러서는 안된다""며 ""비핵화와 평화체제 과실은 특정집단의 전유물일 수 없으며 초당적 협력을 해야한다""고 강조했다.마지막으로 그는 ""정부와 여당은 당리당략을 떠나 이번 20대 국회가 대한민국의 바른 미래를 위해 무엇을 해야 하고 할 수 있는지 냉정하게 판단해야 한다""며 ""그 목록을 만들어 야당에게 제출하고 협조를 요청하라""고 말했다.또한 ""야당은 책임감을 갖고 성과를 만들 수 있게 이 목록에 대한 논의에 성실하게 임해야 한다""며 ""20대 국회가 유종의 미를 거둘 수 있게 냉정함을 갖고 준비하자""고 덧붙였다.ejjung@news1.kr▶ [ 크립토허브 ]  [ 터닝포인트 2019 ] ▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]
	
	",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=421&aid=0003878963
